video_id,user,comment,likes,published_at,reply_count,type,parent_id,comment_clean,polarity,sentiment
gxCfYO_3trk,@MeLodiCarAma,"Wow, that's quite enormous amount of positive informations that would surely drive back all the brain drain back to Malaysia especially with the current news about technology & semiconductor investment flowing into this part of the world. Thank you....sweet couple ❤",1,19/9/2024 5:59,2,top_level,,wow that quite enormous amount positive information would surely drive back brain drain back malaysia especially current news technology semiconductor investment flow part world thank yousweet couple,0.9238,Positive
gxCfYO_3trk,@options888,Ringgit not rupiah haha,1,6/11/2023 2:42,1,top_level,,ringgit rupiah haha,0.4588,Positive
gxCfYO_3trk,@makethemove101,"@margaretekalaiabdullah8745 Thank you so much for your comment! Kuching is a great option to move to. It seems it has a lot to offer for those who don't want to live in a huge city and be close to nature. Cheers, Matt and Monico",1,16/11/2023 9:10,0,reply,UgykBAfNko1XGH62L7t4AaABAg,thank much comment kuche great option move seem lot offer want live huge city close nature cheer matt monico,0.91,Positive
gxCfYO_3trk,@tienienortje,"also the different Visas and pension Visa more affordable , many expats prefer to pension in Philippines .",1,15/11/2023 11:21,0,reply,UgykBAfNko1XGH62L7t4AaABAg,also different visa pension visa affordable many expat prefer pension philippine,0,Neutral
gxCfYO_3trk,@tienienortje,"sorry late comment , you will not survive with 3500USD as westerner in Malaysia .",1,6/11/2023 12:44,1,top_level,,sorry late comment survive usd westerner malaysia,-0.0772,Negative
gxCfYO_3trk,@He-vs-She,"I have cost of living spreadsheet. If you an expat, you can justify your salary if you want to work and stay in Malaysia.",1,7/11/2023 22:21,1,top_level,,cost live spreadsheet expat justify salary want work stay malaysia,0.0772,Positive
8TmWwlrvEDg,@Craigton-z9q9f,"Medical wrong liao. Sg is 15-20 consult at polyclinic, $30-40 for hospital referral clinic",1,28/3/2026 9:48,0,top_level,,medical wrong liao sg consult polyclinic hospital referral clinic,-0.4767,Negative
4RslhMzDmKs,@aqilhesam9946,"Betul, yg komen2 jahat ni tak tahu food security malaysia ni pun teruk..buatnya negara2 pengeksport beras batal eksport ke malaysia, baru tau kelam kabut",1,6/6/2022 4:13,0,reply,UgxyOSJQrBB5sjaWFBZ4AaABAg,koman jahat ni food security malaysia ni terukbuatnya negara pengeksport beras batal eksport malaysia tau kelam kabut,0.34,Positive
4RslhMzDmKs,@hp323,"Banyak tanah tapi tak ada yang mengendalikan. Buat project binaan tapi banyak yang tergendala . Waste of space . It’s very disappointing seeing land being sold for all the wrong reasons. Belajar ternak, tanaman jadi tak payah nak bergantung pada negara lain. 
Ps: Singapore will prevail!!",1,2/6/2022 23:50,0,top_level,,tanah mengendalikan project binaan tergendala waste space disappointing see land sell wrong reason belajar ternak tanaman payah bergantung negara ps singapore prevail,-0.8442,Negative
XR6OO2ScEXU,@HauntedBurrow,"Yea, keep worshipping 
The God of Electricity, later you'll rise to The God of Underground Cables.😅 Nicely done video there, good editing and a wow personality, keep it up 👍🏻",1,27/7/2025 3:49,1,top_level,,yea keep worship god electricity later you rise god underground cable nicely do good edit wow personality keep,0.9325,Positive
XR6OO2ScEXU,@ConlearInt,"Haha, thanks for watching!",1,28/7/2025 11:34,0,reply,UgwGThOhh3I9AyQV8TJ4AaABAg,haha thank watch,0.6705,Positive
4RslhMzDmKs,@apaja5ify,Darah ulamak beracun tau...ini baru ayam di larang..blm yg lain ny,1,2/6/2022 11:52,0,top_level,,darah ulamak beracun tauini ayam larangblm ny,0,Neutral
4RslhMzDmKs,@RamoLasiaf,"Boleh ternak ayam di ladang kelapa sawit.
👍
Cuma lambat sikit harvest - 6 bulan.",1,3/6/2022 22:46,0,reply,Ugwg5ODjHvSGqWSg1ip4AaABAg,ternak ayam ladang kelapa sawit lambat sikit harvest,0,Neutral
4RslhMzDmKs,@alikhan-ku5nx,Buang pokok sawit separuh tanam dan perlihara tuk makanan lagi elok untuk food security negara.. jadi pengekport minyak sawit kedua terbesar dunia pon tapi harga tuk kegunaan rakyat sendiri mahal,1,3/6/2022 22:33,2,top_level,,buang pokok sawit tanam perlihara tuk makanan elok food security negara pengekport minyak sawit terbesar dunia harga tuk kegunaan rakyat mahal,0.34,Positive
4RslhMzDmKs,@holybangcats2665,"dulu cita2 nk jd cikgu,ingat2 pasni nk ternak ayam la..la la la",1,3/6/2022 22:33,0,top_level,,cita cikguingat pasni ternak ayam lala la la,0,Neutral
4RslhMzDmKs,@chum_khaii,Kasian elestrial :v,1,3/6/2022 22:25,0,top_level,,kasian elestrial,0,Neutral
XR6OO2ScEXU,@kieranjohnston7550,"@thumbskru_tva cloudy-day, left-handed shadow of him, but him nonetheless.",1,11/9/2025 7:48,0,reply,Ugy8L_jpsYR6A8Up8QZ4AaABAg,cloudyday lefthande shadow nonetheless,0,Neutral
4RslhMzDmKs,@dshasrimd4050,Bior reti bersyukur ..,1,2/6/2022 11:50,0,top_level,,bior reti bersyukur,0,Neutral
4RslhMzDmKs,@officialzaty8176,"apa mau susah, bela je ayam sendiri",1,2/6/2022 11:50,0,top_level,,susah bela je ayam,0,Neutral
XR6OO2ScEXU,@thumbskru_tv,"@kieranjohnston7550 is this kain pelikat wearing, “7 days makes one weak” abang karim?",1,10/9/2025 21:12,0,reply,Ugy8L_jpsYR6A8Up8QZ4AaABAg,kain pelikat wear day make one weak karim,-0.4404,Negative
4RslhMzDmKs,@fafafifufu,"kalau kau orang Islam kau tak perlu gunakan taarif air bersih sebagai alasan. kebersihan dari segi apa pon dah memang satu kewajiban umat2 Islam. jaga kebersihan itu adalah satu mindset. kalau mindset kau betul. bersihlah hati, minda dan sekeliling kau. tapi kalau mindset kau malas dan leka... tak jalanlah angan2 kau tu!",1,2/6/2022 12:10,0,reply,UgzR51aEiPF8HGJ4Gf14AaABAg,islam taarif air bersih alasan kebersihan segi kewajiban umat islam jaga kebersihan mindset mindset bersihlah hati minda sekelile mindset mala leka jalanlah angan tu,0,Neutral
XR6OO2ScEXU,@juggerxdlol7785,"Malaysia is just a joke... Thailand and singapore is a million times better than Malaysia. Malaysia has no open brothels, no gayboys, LGBTQ and no drunken parties that are a favorite of westerners, a completely boring country.",1,27/7/2025 4:02,0,top_level,,malaysia joke thailand singapore million time well malaysia malaysia open brothel gayboy lgbtq drunken party favorite westerner completely bore country,0.7722,Positive
4RslhMzDmKs,@khalifahbentararimauputeh1220,"Itu yg sepatutnye.  Bukanye  import ayam. Ini semua pusing habis lepas tu pening. Yg ada nk export,  dlm masa yg sama import pulak.",1,2/6/2022 11:55,0,top_level,,sepatutnye bukanye import ayam puse habi tu pen export import pulak,0,Neutral
4RslhMzDmKs,@olviawal7535,Habislah negara singa.air pun malesiya yg kasih.parahhh,1,2/6/2022 11:58,0,top_level,,habislah negara singaair malesiya kasihparahhh,0,Neutral
XR6OO2ScEXU,@John-or8ze,"Never go to the Philippines. Not only is it noisy from motorcycles but add in the roosters, barking dogs and rude neighbors who think they can sing, trying to screech out a song as loud as they can scream, and it doesnt matter if its 2am",1,1/8/2025 6:26,0,reply,Ugw4JnL8MOiv9O80Vvd4AaABAg,never go philippine noisy motorcycle add rooster bark dog rude neighbor think sing try screech song loud scream do matter,-0.6227,Negative
4RslhMzDmKs,@mohderydzuan8836,@isthereanybodythere6877 ur welcome sir,1,3/6/2022 16:18,0,reply,Ugxdsc5zZn9hxgU5aPB4AaABAg,ur welcome sir,0.4588,Positive
XR6OO2ScEXU,@melah663,You must have rocks in your head!,1,28/9/2025 7:54,0,reply,Ugy8L_jpsYR6A8Up8QZ4AaABAg,must rock head,0,Neutral
4RslhMzDmKs,@benasyara8018,Aku pn nk ternak ayam lha...mohon kerajaan mudahkn loan..,1,2/6/2022 11:57,0,top_level,,pn ternak ayam lhamohon kerajaan mudahkn loan,0,Neutral
XR6OO2ScEXU,@kellmeister2k,"@danielch6662 He said the married a Malay lady, not that he was Malay. Sounds like he's a well-integrated immigrant to Malaysia.",1,30/9/2025 17:49,0,reply,Ugy8L_jpsYR6A8Up8QZ4AaABAg,say marry malay lady malay sound like he wellintegrate immigrant malaysia,0.3612,Positive
4RslhMzDmKs,@basstard8159,Apsal Sgpore ni tak ternak sendiri jer Ayam? 🤔,1,3/6/2022 21:26,1,top_level,,apsal sgpore ni ternak jer ayam,0,Neutral
XR6OO2ScEXU,@kieranjohnston7550,"⁠@melah663yeah, that’s probably pretty accurate, but it’s much better than stones in my kidneys!",1,28/9/2025 9:20,0,reply,Ugy8L_jpsYR6A8Up8QZ4AaABAg,that probably pretty accurate much well stone kidney,0.6486,Positive
XR6OO2ScEXU,@StopNow99,Malay.,1,27/7/2025 4:59,0,reply,Ugz-qNGJbvBM-GhOyYV4AaABAg,malay,0,Neutral
4RslhMzDmKs,@aqramahsin8053,@fafafifufu timaksih untuk tu..tapi kalau la malaysia ni bersih mesti peruntukan tu boleh di gunakan untuk benda lain yg lg perlu kan?..mcm sektor pendidikan ka..dari situ lah kena bg tumpuan lebih..saya suka negara jepun tentang tabiat yang ada kt mereka bab kebersihan..mcm mana kita nk mula buat mcm tu..🤔,1,2/6/2022 13:01,0,reply,UgzR51aEiPF8HGJ4Gf14AaABAg,timaksih tutapi la malaysia ni bersih peruntukan tu benda lg kanmcm sektor pendidikan kadari kena bg tumpuan lebihsaya suka negara jepun tabiat kt bab kebersihanmcm tu,0,Neutral
XR6OO2ScEXU,@cnachopchopnewsagency,"​@danielch6662 Bruh, your reading comprehension is really bad, he didn't say he IS Malay but he is MARRIED to one😂 are you SJKC educated🤣",1,25/8/2025 15:00,0,reply,Ugy8L_jpsYR6A8Up8QZ4AaABAg,bruh read comprehension really bad do say malay marry one sjkc educate,-0.5849,Negative
4RslhMzDmKs,@musashibene4595,"@fafafifufu Ayat kau je dah menunjukkan yg kau tak ada kelulusan. Nak tahu kenapa, sebab kau tak ada ""standard"", adab dan pengetahuan. Buat kesimpulan tanpa usul periksa. Ayat² macam kau biasanya dari golongan yg kurang berpendidikan dan mempunyai masalah keluarga.",1,2/6/2022 11:54,0,reply,UgzVvEfES3xUK1pzSIV4AaABAg,ayat je kelulusan standard adab pengetahuan kesimpulan usul periksa ayat² golongan berpendidikan keluarga,0,Neutral
4RslhMzDmKs,@mohdsofianmicrosoft449,Apa nak pening2... Minta pm singapore import ayam dari israel lah..,1,3/6/2022 13:51,0,top_level,,pen pm singapore import ayam israel,0,Neutral
XR6OO2ScEXU,@japankingasian,Malaydhes 🇲🇾🇧🇩 🎉❤❤❤❤❤,1,27/7/2025 3:05,0,top_level,,malaydhe,0,Neutral
4RslhMzDmKs,@fafafifufu,kena reject ke bro? kau ni mesti kes tak ada kelulusan apa2. sebab tu WP kau pon tak lulus.,1,2/6/2022 11:48,0,reply,UgzVvEfES3xUK1pzSIV4AaABAg,kena reject bro ni kes kelulusan tu wp lulus,-0.1779,Negative
4RslhMzDmKs,@2.netizen,"kalau ayam frozen import dari brazil dengan amerika, maknanya tak halal lah...yang kerja kat singapore tu makan la ikan yer",1,3/6/2022 13:47,0,top_level,,ayam frozen import brazil amerika maknanya halal lahyang kerja singapore tu makan la ikan yer,0,Neutral
4RslhMzDmKs,@Ibrahim-wt5wo,Ayam sejuk beku ada..  Apa mau nangis adoi😣,1,3/6/2022 1:06,0,top_level,,ayam sejuk beku nangis adoi,0,Neutral
XR6OO2ScEXU,@baharm65,"thanks for sharing your sweet memories. lovely!
Currently Kuala Lipis & Cameroon Highland are 2 separate districts within Pahang State..
😊",1,27/7/2025 11:55,0,reply,Ugy7e6BFsJXvv5ext8l4AaABAg,thank share sweet memory lovely currently kuala lipis cameroon highland separate district within pahang state,0.8885,Positive
4RslhMzDmKs,@cj-fx2kj,Malysia kana rugi kalau indonesia jadi pengeksport ayam baru untuk singapore,1,3/6/2022 14:00,1,top_level,,malysia kana rugi indonesia pengeksport ayam singapore,0,Neutral
4RslhMzDmKs,@addaali9088,Tanah malaysia ada..kita pakat ternak ayam rmai2,1,3/6/2022 0:42,0,top_level,,tanah malaysia adakita pakat ternak ayam rmai,0,Neutral
4RslhMzDmKs,@aiman3568,Sarawak takda masalah bekalan ayam cuma masalah telur habis stok hari hari cek di super market sikda 😁,1,3/6/2022 0:30,0,top_level,,sarawak bekalan ayam telur habi stok cek super market sikda,0.5994,Positive
4RslhMzDmKs,@manukemprit5148,Negara sendiri mesti d dahulukan baru mikir negara lain..,1,3/6/2022 0:16,0,top_level,,negara dahulukan mikir negara,0,Neutral
4RslhMzDmKs,@inajazlina7330,Kalau Malaysia tak henti export ayam... Kalau ayam tak mencukupi rakyat Malaysia see sendiri yang biseng,1,3/6/2022 14:22,0,top_level,,malaysia henti export ayam ayam mencukupi rakyat malaysia see biseng,0,Neutral
4RslhMzDmKs,@amerfilmstudios9292,"Nasi Ayam takde
Ganti Nasi Burung je laa
Janji kenyang 😌🤭😅",1,2/6/2022 11:41,2,top_level,,nasi ayam ganti nasi burung je laa janji kenyang,0,Neutral
XR6OO2ScEXU,@jean-lucbuczinski143,I kinda agree. I eat a lot of protein and love BBQ. I found that hard to get.,1,4/8/2025 3:09,0,reply,UgwIBw7ikgQtr8RZWbp4AaABAg,kinda agree eat lot protein love bbq find hard get,0.719,Positive
4RslhMzDmKs,@bukansiapa-siapa5040,@Didiismyname you tak tau ke. Singapura negara broker. Dia monopoli hasil alam kite dikawasan asia tenggara.  Ape ape mau eksport mesti kat die dlu. Bukan dengki. Tapi untuk keadilan kawasan mesti lah. Tak pakai lah perjanjian usang british suruh suplai air bersih dari malaysia dengan cost yang murah. Lalu Die jual lagi masuk Malaysia dengan cost yang tinggi. Tak sedar ke!,1,4/6/2022 8:39,0,reply,UgxnTiV4IoHyI0Ip2vZ4AaABAg,tau singapura negara broker monopoli hasil alam kite dikawasan asia tenggara ape ape eksport die dlu dengki keadilan kawasan pakai perjanjian usang british suruh suplai air bersih malaysia cost murah die jual masuk malaysia cost sedar,-0.8316,Negative
