text,label,source
Ted Nugent talks to us about #hunting and other stuff he\u2019s got on his mind @user this Saturday at 7am on the Great Outdoors\u002c #nuge,1,tweet_eval
37:00 his skill of cooking just blown my mind.. it look supper delicious thoo,2,youtube_scraped
if we did this we would be tackled by security run over by niall &amp; then have him tweet how much he hates us,0,tweet_eval
@user you sound like the ever so common Nike shirt that everyone had in the 6th grade,1,tweet_eval
Shoutout to Christians with awful double standards for making normal Christians look like idiots,0,tweet_eval
I\u2019m gonna hit the victor cruz if my classes get cancelled tomorrow,0,tweet_eval
iguess its just be n netflix tonight! =),1,tweet_eval
you don't look a day over 70. i gaffawed,0,youtube_scraped
"""What makes me sad is how tomorrow morning, the media is gonna portray Nicki as the stereotypical """"angry black woman"""" &amp; make Miley the victim""",0,tweet_eval
Which camera rep are you most excited to see at Demo Days on Nov 16 & 17? (Nikon\u002c Canon\u002c Tamron\u002c Sony\u002c Sigma etc...),1,tweet_eval
John kasich you may live. You dont have my support but you may live,1,tweet_eval
thx bro ❤,2,youtube_scraped
"why the first 1 i hear he said ""n@user lemak"" 💀💀😭😭",0,youtube_scraped
Now that I think about it\u002c the rams looked like Gregg Williams was their DC last Sunday. I know how much the @user like Williams.,1,tweet_eval
Avril Lavigne says after debuting spring line for Abbey Dawn she may make own wedding dress,1,tweet_eval
are all these places halal?,1,youtube_scraped
i cannot believe you just reminded me of that raccoon video with the cotton candy.. so sad,0,youtube_scraped
I just sat in my room and full fledge sobbed over Kurt Cobain's death... I'm fine. This is totally normal. Nothing 2 see here.,1,tweet_eval
how is the camera man not crying laughing watching him eat that i would not be able to keep my composure lol,0,youtube_scraped
"The Apple Watch may become so addictive it keeps people from looking at what's truly important in life, like their iPhones.",1,tweet_eval
i love your content.. please don't die 😢,2,youtube_scraped
when i hear spicy i lose my appetite.,0,youtube_scraped
"""Deron: Surgery may be Net result: Encouraged by the results of a cortisone shot, Deron Williams believes he will...",1,tweet_eval
"""Today: #KimDavis, gay marriage, gender trends, persecution, rise up and stand Tomorrow you'll care more about football #AmericanChristianity""",1,tweet_eval
"they maybe in malaysia but thats thai street food, just to let you know. they're also speaking thai in the background",1,youtube_scraped
20:49 and mexicans we eat beans for breakfast too,1,youtube_scraped
can't believe bro risk his taste buds for this,0,youtube_scraped
"i can see that you really in love with malaysian food,cause you already came to malaysia more than 3 times.",2,youtube_scraped
did anyone notice that he gets the stingray in a thankful addition?,1,youtube_scraped
"woouu am in malaysia already with u mark en smelling the sweet aroma of all the dishes u eating,, online 😅,,",2,youtube_scraped
if mark says something is spicy then be 💯% sure you can't eat that or you will end up calling the fire department 😂😂,0,youtube_scraped
John Kasich applied all the rote Republican dogma until he found out he couldn't govern that way. He may be the GOP voice in the wilderness.,0,tweet_eval
"""Here's the shower who Fine Gael and Unionists commissioned to do """"report"""" on IRA in advance of #ge16 #sinnfein #vinb""",0,tweet_eval
mark your eyes are looking like they are gonna explode,0,youtube_scraped
great video. totally agree that tempoyak is the one. best ever sambal.,2,youtube_scraped
happy for you to actually come to my country! enjoy your food and stay,2,youtube_scraped
"kelihatannya enak mienya , oya boleh tanya , enakan mie cooking atau instan mie",1,youtube_scraped
satay from malaysia?,1,youtube_scraped
"""TOMORROW! Scott Walker essentially said black lives don't matter.  Not joking, just saying. #EDWeekly 7 @user",1,tweet_eval
bro are you still at malaysia? if you are here.. go and try brother john burger damansara utama,1,youtube_scraped
you mean ice kacang as abc,1,youtube_scraped
"i just love watching your videos, but i always end up with my mouth watering for the delicious food you show! ♥",2,youtube_scraped
i swear man. eating the nasi lemak has been a life changing experience for me.,2,youtube_scraped
expensive 9 dollars.not cheap ..almost 500 pesos😅,0,youtube_scraped
"yo, can you try dominican food next bro? 😎",2,youtube_scraped
"it all looks delicious!!😍 but i was expecting the ""carrots"" in the fried carrot cake.. 😅👍",2,youtube_scraped
RT @user #Londonriots is trending 3rd worldwide ..... This is NOT something to be proud of United Kingdom!!! Sort it out!!!!,0,tweet_eval
"sarawak will have a food festival starting on the end of july in kuching, i recommend to go there for a visit",2,youtube_scraped
it looks really bad,0,youtube_scraped
"""Man United expect to keep David de Gea beyond January and don't foresee Real Madrid coming back for him in January, reports the Guardian.""",1,tweet_eval
"it really seems you guys enjoyed malaysian food ❤️❤️,i loved watching your video ,love you both guys 🥰❤️❤️",2,youtube_scraped
Quiet Saturday night\u002c watched Taken and Journey to Mysterious Island. Pert near time to go to bed\u002c got church in the morning.,1,tweet_eval
mark when u coming borneo sarawak. try famous sarawak laksa?😂,1,youtube_scraped
"""#Accused Olivia colman, Joe dempsie; Jimmy mcgovern always comes out with gold, pity I missed the 1st episode""",0,tweet_eval
@user Hey\u002c what time are we suppose to be at school on Monday and what time will it end?,1,tweet_eval
"Hello, BTLs.  Every single one of you consumes BBC content even indirectly.  Stop whining.",0,tweet_eval
mark mi waan sum🇯🇲🤛🏾,1,youtube_scraped
"""fox news sunday, there appears to be NO front- runner. I disagree with this, the front - runner was john Kasich he will challenge jeb bush""",0,tweet_eval
#bhramabull Kesha's Camp Speaks Out on Dr. Luke Abuse Allegations: Following the news Tuesday of K... #bhramabull,1,tweet_eval
"long time fan mark! would love to say hi, if you're still in penang next few days. :)",2,youtube_scraped
Daily Cannon: Coquelin: Arsenal label means you're obliged to give more #arsenal,1,tweet_eval
Um Who letting off Fireworks outside..it aint no where near November and it's not a Katy Perry music video,0,tweet_eval
"@user:24 yes, lets let some random stranger i just met on the street peer pressure me into feeding him with my fork while cameras are rolling and expect me to use that same fork that i just fed him with to finish my food.. this is why i avoid people like the plague, lol.",0,youtube_scraped
"i hope this ""influencer"" is paying for these meals, these are poor village people who don't care about marketing",0,youtube_scraped
mark don't die 😭,0,youtube_scraped
why is it called carrot cake?,0,youtube_scraped
sembilang is a ocean cat fish..,1,youtube_scraped
"Damnit Amazon! When you say you're going to ship something on the 8th, I expect it to ship on the 8th!",0,tweet_eval
need more 1 hr videos !! love the long videos ❤❤,2,youtube_scraped
hope this isnt another False Flag by MOSSAD in Paris like Charlie Hebdo bullshit. France is playing ball with Israel so it may not be them,0,tweet_eval
can't have a breakfast without baked beans,0,youtube_scraped
mark got a sun tan from those spicy 🌶️ noodles 😀,2,youtube_scraped
"i love the atmosphere of outdoor markets, especially those during summer evenings!really nice how everybody's still wearing masks, and would love to try those noodles! stay safe, and happy pride month!",2,youtube_scraped
#DrewPeterson  Are you missing Drew Peterson yet?  Lifetime is re-airing the movie this Sunday.  It stars  *gasp*  ROB LOWE as Peterson,1,tweet_eval
muah chee is my favorite. hard to find these days. oh boy i'll go all chinese at this place. food heaven for indians. nope i'll never survive if i were to be sent back to india. no way.,0,youtube_scraped
"""Watching some crap called """"Big Brother"""". Okay. I may have been out of the loop for some time now but,... WTF!!""",0,tweet_eval
those breakfast noodles❤❤,2,youtube_scraped
"""Rahul Gandhi say Modi Singapore me aur i khet me, you lived out of India 50 days may be Bangkok, Thailand lost energy gaining now from khets""",1,tweet_eval
proud to be a 𝕄𝔸𝕃𝔸𝕐𝕊𝕀𝔸ℕ❤,2,youtube_scraped
Would love to watch the live screening of Yakub being hanged tomorrow... #YakubVerdict,0,tweet_eval
Dustin Johnson and Sunday's just don't mesh well #PGAChampionship,0,tweet_eval
welcome to malaysia 🇲🇾 tom,2,youtube_scraped
This is starting to feel like less like a petting zoo &amp; more like Jurassic Park.  ~me at the strip club for lunch on a Wednesday,0,tweet_eval
Berkmar vs. Central on the 21st! Even though I go to Central\u002c I\u2019ll still sit on Berkmar\u2019s side.,1,tweet_eval
now try this challenge with our currency as in myr and see how many food you can get lol,1,youtube_scraped
bro i got hungry,0,youtube_scraped
well it is the 3rd straight crappy week of Big Brother. Can we just skip ahead to the buy back competition?,0,tweet_eval
i didn’t realize that one could travel easy breezy in and out of china! looks delicious 😋,2,youtube_scraped
i miss malaysia so much😢😢 it has been 5 months since i fly here but nothing beat nasi campur mann😢😢,0,youtube_scraped
respect. eating the spiciest food for us viewers.,2,youtube_scraped
Idk it's whatever. But if somebody went to a Shawn concert and got 4th row while I was stuck in the back and didn't know his name id be mad,0,tweet_eval
