text,Sentiment Label,,,
"I think the state gov under PAS (the green flag), controlled alcohol license on islands there. Even on langkawi (kedah state gov)",0,,,
"great video! Love the vision... Good job in your efforts....MfG, Julie",1,,,
I was born and raised in Kuching. Many times use the small boat (perahu tambang) to travel to other side of the river but never seen a (wild) crocodile  in Sarawak river before. You must be very lucky.,1,,,
it's not roti kanai... it's like roti chanai (the word is roti canai),0,,,
Your comments Love your videos lots,1,,,
"it is a pilotfish, they are stucking on whales and traveling with them.",0,,,
Malaysia loves you ????,1,,,
Everything was overpriced in the tourist areas of Malaysia.,-1,,,
"Actually there are a lot of Russian who stay , works and live in Malaysia especially in Kuala Lumpur. If yu decided to stay here you will have no problem finding Russian friends",0,,,
Nice video,1,,,
Beautiful island and video ! Such a joy to watch,1,,,
Malaysia's weather was unbearable and humid all the time.,-1,,,
"Once again Niki, I had to go looking for your YouTube page, as they had unsubscribed me AGAIN!  I don't know what's Googles problem, but this happens way too often.  Nice video, thank you for sharing..",1,,,
10 ringet for a coconut  you get scammed,-1,,,
Muslim country. No thanks!,-1,,,
"Out of the thousands of travel YouTubers I've watched visiting Malaysia, you're the only one who's stopped by a local library. It really shows how much Russian people value knowledge.",0,,,
"We do not have as many islands as Thailand(1400), Philippines(7k) or Indonesia(17k) but they Are Not overcrowded, pristine, full of marine life and corals",1,,,
Felt unsafe walking at night in downtown Kuala Lumpur.,-1,,,
And I wonder if those vendors and small restaurant workers are sick and tired of Youtubers filming them without asking first......,-1,,,
"The random Rush Hour poster took me out!   I'm from Kuching, hope you had fun here!",1,,,
"It rained the whole time I was in Malaysia, ruined my plans.",-1,,,
I left Malaysia the day after this was uploaded! I am from Australia and I had a pretty good time celebrating Christmas.,1,,,
Loved your commentary and the way you've made this entire video with specifics and details,1,,,
"Omg, I think I'll be getting Assam Laksa for tmr's lunch after watching you eat!",1,,,
"Thailand is the best. I was in Malasia, it is muslim country. A mosque will wake  you up at 6 a.m. Not good for vocation.",0,,,
the best,1,,,
Lovely content on Malaysia…thank you.,1,,,
The attractions were overrated and too commercialized in Malaysia.,-1,,,
Thanks so much for the vlog and I literally had a virtual tour at Penang,1,,,
What hotel can you guys recommend?,0,,,
Public transportation in Malaysia is confusing and unreliable.,-1,,,
"Nice video Ken. 

For me, everything in Malaysia is  incomparable to other countries.???? Has its own beauty ???",1,,,
My friend sister in law was running scuba diving business at perhentian..she was Germany who married with local..I guess she still running the business there,0,,,
finally got the time to watch this whole video lol over the long holidays.,1,,,
Thank you Ken. Did you try tempeh on the islands?,1,,,
"I was here, 05 years ago. Its beautiful still.",1,,,
How do you find different MEETUPs ?  recommendations please,0,,,
Had trouble finding vegetarian food in Malaysia.,-1,,,
"Wow, I really like this ""Garden Reading Club"" - amazing vibes",1,,,
Not much to see in Malaysia compared to other Southeast Asian countries.,0,,,
Nice video,1,,,
Welcome to Malaysia!,1,,,
I was scammed at a local market in Malaysia.,-1,,,
The beach resort in Langkawi was not well maintained.,-1,,,
"Hi,your budget flight return ticket how much?",0,,,
The food made me sick during my trip to Malaysia.,-1,,,
"It's pronounced : ""bookit beentang""",0,,,
Great vids:),1,,,
I was scammed at a local market in Malaysia.,-1,,,
Everything was overpriced in the tourist areas of Malaysia.,-1,,,
"Malaysia New Song
Steady Gang - ( ?Full )",0,,,
clean and nice,1,,,
"The monkeys at 1:07:49 

Great video, I'm plannign to be in Penang and KL soon. This made me hyped up even more for that",1,,,
"omg im malaysian, im glad malaysia is getting more recognition worldwide!!!!! <3",1,,,
Disappointed by the pollution in some parts of Malaysia.,-1,,,
I was scammed at a local market in Malaysia.,-1,,,
superb,1,,,
Welcome to Malaysia,1,,,
welcome to Malaysia. Thank you for the great video.,1,,,
Why do people want to solo travel?,-1,,,
"Welcome to Malaysia truly Asia good food, people beautiful beach, skyscrapers & others, Msian likes to lepak Mamak drink Teh Tarik Jom joining Malaysian ????????",1,,,
Food was too spicy and not to my taste in Malaysia.,-1,,,
All the food places you guys visited looked delicious and should taste fantastic!,1,,,
Wonderful,1,,,
The attractions were overrated and too commercialized in Malaysia.,-1,,,
ARE WE IN THE LAST DAYS? YES! LOOK! from the Watchman River channel brought me here.   The places in this vid doesn’t need AI like that.,1,,,
did u take the express lane for the penang funicular train? is it worth the price?,0,,,
Amazing!! I'm going for 6 weeks this upcoming January and will lean in on this information. Thank You So Much!!,1,,,
The beach resort in Langkawi was not well maintained.,-1,,,
"Love, love, love!  What a nice taste of a country I'll never see, otherwise.  Thank you, so much!  Your videos are worth waiting for.",1,,,
"Welcome to KL Malaysia. Hope that you have had a good time and a pleasant stay. It's a new year next week, Happy New Year.",1,,,
Hey niki just to let you know roti canai is pronounced roti chanai its just that theres no H in there,0,,,
Everything was overpriced in the tourist areas of Malaysia.,-1,,,
you should go to island in Sabah next. for me the best in Malaysia.,1,,,
"Late to the video, but thank you Paul, delivering as always",1,,,
Felt unsafe walking at night in downtown Kuala Lumpur.,-1,,,
Nice,1,,,
Di malasia tidak memiliki identitas lokal kebanyakan budaya dinegara ini didominasi oleh China Tiongkok India Bangladesh Nepal Rohingya sehingga tidak ada ciri khas Lokal disana,0,,,
Malaysian tour sites are really underrated. They are simply not good at marketing.,-1,,,
Nasi lemak from Indonesia ????,0,,,
Why u dont take dimsum or chill some beers at the canteen? Try it,0,,,
did not expect KL to look so good !,1,,,
TQ for the Video,0,,,
TQ for the Video,0,,,
"Welcome to Malaysia ????Truly Asia Good foods, rainforest good beach & others many More Enjoyed thanks sharing good videos
??????????????????",1,,,
i feel like we should keep it underrated like this idk just an opinion,-1,,,
"the beach look awesome... but they need have some party type setup, musics,  food and beverages and so on. this place will earn more tourist spot.",1,,,
"A big thank you to you, for allowing us to travel in your country and in other countries, to make us know different cultures, to make us dream.... Thank you sincerely for this magnificent and rich sharing!!",1,,,
Sabah more beautiful island,1,,,
welcome comrade,1,,,
finally…????,1,,,
I comment to you you are a beautiful vlogger.  ?,1,,,
"Enjoy your dinner but don't skip the gyms, can't blame the food here is crazy",0,,,
I was scammed at a local market in Malaysia.,-1,,,
Which hotel was you stay?,0,,,
"Soon,asma mezzo6",0,,,
Just stunning ??,1,,,
The hotel staff in Penang were rude and unhelpful.,-1,,,
Mouthwatering,0,,,
"Hi Sam  can u share the restaurant name which u celebrated your mom's BD, looks yum. Thxxxx",1,,,
PHI PHI island in Thailand was the best I have seen. In Malaysia I visited Tioman island loved it too,1,,,
"The gasp I let out when I saw my book! Didn't expect to see Alia in this video, let alone for her to give my book a shoutout. So cool ??",1,,,
Love your videos,1,,,
The tour guide in Malaysia was disinterested and unprofessional.,-1,,,
The best islands & mountain in Malaysia is in Sabah…,1,,,
Thanks for your sharing,1,,,
Why was that man staring at u in the thumbnail of this vid?,0,,,
what's the name of the hotel?,0,,,
What did you expect it was going to be like?,0,,,
so so happy seeing u do more travel vlogs :') v much dasurv,1,,,
Malaysian food..yummylicous,1,,,
That cat who slept with its tongue out....made my day,1,,,
the super progressive country of Malaysia,1,,,
"Langkawi not bad either, I love the island hopping with water scooter ride",1,,,
I love this video,1,,,
Takpaham,0,,,
Disappointed by the pollution in some parts of Malaysia.,-1,,,
"Yeah, love Malaysia so much I am making it my half year retirement home.  I hope you hit Penang.  A tad less busy and less concrete jungle than KL and who doesn't like sea views right????",1,,,
Didn't find Malaysian culture as welcoming as expected.,-1,,,
The tour guide in Malaysia was disinterested and unprofessional.,-1,,,
Great vlog,1,,,
The beach resort in Langkawi was not well maintained.,-1,,,
I hope Malaysia starts insisting on visas for Australians as well because Australia insists Malaysians get a visa and they're charged a pretty penny for it. A new kind of tariff.,-1,,,
the food is delicious as well!!!,1,,,
"Liking Malaysia more and more the longer I stay. I went to the library too and just love that people in Malaysia still value books and reading them, not just screens for reading",1,,,
The flowerpot allows you to not finish you drink and take home the drink in a plastic...,0,,,
Felt unsafe walking at night in downtown Kuala Lumpur.,-1,,,
"Malaysia's traffic jams are the worst, wasted so much time.",-1,,,
Love your videos :),1,,,
Public transportation in Malaysia is confusing and unreliable.,-1,,,
Why does Malaysia look like Manhattan.  The old beautiful Manhattan.,0,,,
Great video! Can you please tell me more about the silent reading group that you found in the park?,1,,,
russian harry potter in malaysia.have a nice travels here.,1,,,
Nice vlog..,1,,,
10:50 That's not 100% vegetarian nasi lemak since there's fried anchovies in there. Or are those vegechovies?,0,,,
Everything was overpriced in the tourist areas of Malaysia.,-1,,,
I’ll be in Malaysia soon.  And I have no idea where to shop and eat. . This is very good tour guide for me. Thanks for sharing.,1,,,
Lv u KL from india,0,,,
"Reminds me of my childhood, growing up as a kid in Malaysia, snorkelling off remote empty white sand beaches.",0,,,
Can't wait for the direct flight to Russia. I want to go to Moscow n St Petersburg in winter. Winter wonderland,1,,,
Thank You so much! We enjoyed this!,1,,,
Awesome sharing you put forth here!,1,,,
Public transportation in Malaysia is confusing and unreliable.,-1,,,
The hotel staff in Penang were rude and unhelpful.,-1,,,
Welcome to Malaysia!! You will never get low blood sugar levels here,1,,,
"Too many mosquitoes in the Malaysian rainforest, couldn't enjoy the trip.",-1,,,
NICE MALAYSIA   ITINERARY,0,,,
Welcome to Malaysia!! I just found ur channel via the business class video...and then u r visiting my country....what a coincidence! Will be looking forward to part0!,1,,,
Public transportation in Malaysia is confusing and unreliable.,-1,,,
skip the first 4 minutes unless you wanna watch people walking in the airport  and flying on a plane then getting off the plane and checking into a hotel .,0,,,
